business_id,week_start_date,transaction_count,transaction_volume,avg_ticket_size
BUS_0698,2025-07-08,154,41783.71,271.32
BUS_0698,2025-07-15,169,30776.09,182.11
BUS_0699,2024-07-23,55,30779.15,559.62
BUS_0699,2024-07-30,56,17572.24,313.79
BUS_0699,2024-08-06,67,29780.28,444.48
BUS_0699,2024-08-13,29,10432.37,359.74
BUS_0699,2024-08-20,56,18975.02,338.84
BUS_0699,2024-08-27,59,24748.81,419.47
BUS_0699,2024-09-03,56,21696.22,387.43
BUS_0699,2024-09-10,50,1198.27,23.97
BUS_0699,2024-09-17,41,18351.17,447.59
BUS_0699,2024-09-24,63,20842.48,330.83
BUS_0699,2024-10-01,42,14226.69,338.73
BUS_0699,2024-10-08,52,18702.78,359.67
BUS_0699,2024-10-15,43,15267.61,355.06
BUS_0699,2024-10-22,46,13346.04,290.13
BUS_0699,2024-10-29,52,14718.34,283.05
BUS_0699,2024-11-05,53,26059.83,491.69
BUS_0699,2024-11-12,48,14887.05,310.15
BUS_0699,2024-11-19,82,23966.83,292.28
BUS_0699,2024-11-26,87,34699.35,398.84
BUS_0699,2024-12-03,38,12833.56,337.73
BUS_0699,2024-12-10,40,14307.89,357.7
BUS_0699,2024-12-17,61,15829.22,259.5
BUS_0699,2024-12-24,50,13195.64,263.91
BUS_0699,2024-12-31,51,14016.33,274.83
BUS_0699,2025-01-07,35,8268.99,236.26
BUS_0699,2025-01-14,28,1140.33,40.73
BUS_0699,2025-01-21,54,20203.31,374.14
BUS_0699,2025-01-28,52,20645.14,397.02
BUS_0699,2025-02-04,53,17385.86,328.04
BUS_0699,2025-02-11,45,12573.66,279.41
BUS_0699,2025-02-18,56,20954.55,374.19
BUS_0699,2025-02-25,66,20298.6,307.55
BUS_0699,2025-03-04,50,15638.11,312.76
BUS_0699,2025-03-11,50,21870.13,437.4
BUS_0699,2025-03-18,60,8536.75,142.28
BUS_0699,2025-03-25,33,10136.03,307.15
BUS_0699,2025-04-01,39,17493.39,448.55
BUS_0699,2025-04-08,49,18842.75,384.55
BUS_0699,2025-04-15,41,10548.05,257.27
BUS_0699,2025-04-22,44,18724.11,425.55
BUS_0699,2025-04-29,69,18999.47,275.35
BUS_0699,2025-05-06,50,10517.83,210.36
BUS_0699,2025-05-13,72,25116.56,348.84
BUS_0699,2025-05-20,55,12971.46,235.84
BUS_0699,2025-05-27,31,13075.5,421.79
BUS_0699,2025-06-03,33,,
BUS_0699,2025-06-10,39,10937.91,280.46
BUS_0699,2025-06-17,62,17746.46,286.23
BUS_0699,2025-06-24,48,20537.78,427.87
BUS_0699,2025-07-01,29,9509.22,327.9
BUS_0699,2025-07-08,48,14894.92,310.31
BUS_0699,2025-07-15,29,7783.33,268.39
BUS_0700,2024-07-23,218,149536.72,685.95
BUS_0700,2024-07-30,205,115759.84,564.68
BUS_0700,2024-08-06,208,117639.37,565.57
BUS_0700,2024-08-13,220,118054.25,536.61
BUS_0700,2024-08-20,214,130720.32,610.84
BUS_0700,2024-08-27,246,147718.06,600.48
BUS_0700,2024-09-03,220,128736.74,585.17
BUS_0700,2024-09-10,210,133567.09,636.03
BUS_0700,2024-09-17,211,103496.98,490.51
BUS_0700,2024-09-24,220,111129.63,505.13
BUS_0700,2024-10-01,229,103799.47,453.27
BUS_0700,2024-10-08,193,103911.51,538.4
BUS_0700,2024-10-15,246,142295.33,578.44
BUS_0700,2024-10-22,209,96377.3,461.14
BUS_0700,2024-10-29,215,129441.86,602.06
BUS_0700,2024-11-05,304,156413.48,514.52
BUS_0700,2024-11-12,303,164397.6,542.57
BUS_0700,2024-11-19,360,151771.85,421.59
BUS_0700,2024-11-26,319,179808.88,563.66
BUS_0700,2024-12-03,229,125910.66,549.83
BUS_0700,2024-12-10,224,145387.2,649.05
BUS_0700,2024-12-17,241,126872.69,526.44
BUS_0700,2024-12-24,223,121041.47,542.79
BUS_0700,2024-12-31,221,120672.6,546.03
BUS_0700,2025-01-07,232,143530.61,618.67
BUS_0700,2025-01-14,218,103556.33,475.03
BUS_0700,2025-01-21,235,133419.08,567.74
BUS_0700,2025-01-28,263,166420.61,632.78
BUS_0700,2025-02-04,225,116297.49,516.88
BUS_0700,2025-02-11,256,175923.52,687.2
BUS_0700,2025-02-18,263,169505.96,644.51
BUS_0700,2025-02-25,292,171819.13,588.42
BUS_0700,2025-03-04,237,136898.71,577.63
BUS_0700,2025-03-11,267,144437.41,540.96
BUS_0700,2025-03-18,251,123109.18,490.47
BUS_0700,2025-03-25,260,151597.98,583.07
BUS_0700,2025-04-01,243,142567.35,586.7
BUS_0700,2025-04-08,263,153012.01,581.79
BUS_0700,2025-04-15,264,133940.89,507.35
BUS_0700,2025-04-22,270,160372.87,593.97
BUS_0700,2025-04-29,338,210532.01,622.88
BUS_0700,2025-05-06,336,184259.91,548.39
BUS_0700,2025-05-13,393,221926.98,564.7
BUS_0700,2025-05-20,273,174187.53,638.05
BUS_0700,2025-05-27,250,145130.52,580.52
BUS_0700,2025-06-03,265,127195.2,479.98
BUS_0700,2025-06-10,239,137359.14,574.72
BUS_0700,2025-06-17,299,142654.19,477.1
BUS_0700,2025-06-24,270,151117.05,559.69
BUS_0700,2025-07-01,251,140645.11,560.34
BUS_0700,2025-07-08,317,166822.65,526.25
BUS_0700,2025-07-15,251,148862.47,593.08
BUS_0701,2024-07-23,77,18014.48,233.95
BUS_0701,2024-07-30,81,12281.75,151.63
BUS_0701,2024-08-06,78,40819.39,523.33
BUS_0701,2024-08-13,54,13125.0,243.06
BUS_0701,2024-08-20,53,14300.48,269.82
BUS_0701,2024-08-27,69,28007.98,405.91
BUS_0701,2024-09-03,63,12918.26,205.05
BUS_0701,2024-09-10,83,24815.71,298.98
BUS_0701,2024-09-17,107,42389.61,396.16
BUS_0701,2024-09-24,67,22488.49,335.65
BUS_0701,2024-10-01,64,17170.0,268.28
BUS_0701,2024-10-08,64,18506.57,289.17
BUS_0701,2024-10-15,70,25980.66,371.15
BUS_0701,2024-10-22,82,25358.16,309.25
BUS_0701,2024-10-29,90,37273.55,414.15
BUS_0701,2024-11-05,199,33210.29,166.89
BUS_0701,2024-11-12,105,33112.07,315.35
BUS_0701,2024-11-19,99,35924.91,362.88
BUS_0701,2024-11-26,78,24114.09,309.15
BUS_0701,2024-12-03,65,29433.08,452.82
BUS_0701,2024-12-10,87,24166.98,277.78
BUS_0701,2024-12-17,78,37357.44,478.94
BUS_0701,2024-12-24,67,26107.94,389.67
BUS_0701,2024-12-31,35,15000.55,428.59
BUS_0701,2025-01-07,40,13490.55,337.26
BUS_0701,2025-01-14,72,19537.49,271.35
BUS_0701,2025-01-21,65,29434.6,452.84
BUS_0701,2025-01-28,60,17370.21,289.5
BUS_0701,2025-02-04,56,18002.37,321.47
BUS_0701,2025-02-11,59,22039.33,373.55
BUS_0701,2025-02-18,53,17854.67,336.88
BUS_0701,2025-02-25,89,26674.73,299.72
BUS_0701,2025-03-04,36,12485.8,346.83
BUS_0701,2025-03-11,66,27797.88,421.18
BUS_0701,2025-03-18,65,25892.58,398.35
BUS_0701,2025-03-25,80,40864.36,510.8
BUS_0701,2025-04-01,57,15785.21,276.93
BUS_0701,2025-04-08,85,21471.44,252.61
BUS_0701,2025-04-15,50,,
BUS_0701,2025-04-22,59,17026.58,288.59
BUS_0701,2025-04-29,50,19297.64,385.95
BUS_0701,2025-05-06,91,27758.37,305.04
BUS_0701,2025-05-13,89,30404.79,341.63
BUS_0701,2025-05-20,47,16946.17,360.56
BUS_0701,2025-05-27,64,34437.94,538.09
BUS_0701,2025-06-03,46,15196.25,330.35
BUS_0701,2025-06-10,55,13947.7,253.59
BUS_0701,2025-06-17,66,14373.87,217.79
BUS_0701,2025-06-24,60,13144.21,219.07
BUS_0701,2025-07-01,73,26718.26,366.0
BUS_0701,2025-07-08,59,18059.99,306.1
BUS_0701,2025-07-15,61,27622.77,452.83
BUS_0702,2024-07-23,327,75205.27,229.99
BUS_0702,2024-07-30,364,102260.16,280.93
BUS_0702,2024-08-06,337,85910.54,254.93
BUS_0702,2024-08-13,331,82902.21,250.46
BUS_0702,2024-08-20,362,98513.24,272.14
BUS_0702,2024-08-27,332,69437.68,209.15
BUS_0702,2024-09-03,317,87438.72,275.83
BUS_0702,2024-09-10,385,81780.45,212.42
BUS_0702,2024-09-17,348,91687.11,263.47
BUS_0702,2024-09-24,342,78950.15,230.85
BUS_0702,2024-10-01,363,99756.89,274.81
BUS_0702,2024-10-08,334,79429.47,237.81
BUS_0702,2024-10-15,365,87488.05,239.69
BUS_0702,2024-10-22,372,107408.7,288.73
BUS_0702,2024-10-29,351,84871.38,241.8
BUS_0702,2024-11-05,465,105218.73,226.28
BUS_0702,2024-11-12,556,142054.78,255.49
BUS_0702,2024-11-19,431,105418.93,244.59
BUS_0702,2024-11-26,497,104673.96,210.61
BUS_0702,2024-12-03,359,96407.35,268.54
BUS_0702,2024-12-10,325,95862.97,294.96
BUS_0702,2024-12-17,394,96850.52,245.81
BUS_0702,2024-12-24,354,103209.83,291.55
BUS_0702,2024-12-31,321,86105.47,268.24
BUS_0702,2025-01-07,303,82707.05,272.96
BUS_0702,2025-01-14,384,104969.74,273.36
BUS_0702,2025-01-21,357,101285.52,283.71
BUS_0702,2025-01-28,446,133643.4,299.65
BUS_0702,2025-02-04,356,101628.08,285.47
BUS_0702,2025-02-11,353,85394.99,241.91
BUS_0702,2025-02-18,364,84013.26,230.81
BUS_0702,2025-02-25,373,105485.1,282.8
BUS_0702,2025-03-04,337,73927.95,219.37
BUS_0702,2025-03-11,495,129878.88,262.38
BUS_0702,2025-03-18,414,110667.96,267.31
BUS_0702,2025-03-25,386,101973.98,264.18
BUS_0702,2025-04-01,390,97268.79,249.41
BUS_0702,2025-04-08,378,83000.63,219.58
BUS_0702,2025-04-15,419,114582.31,273.47
BUS_0702,2025-04-22,397,102816.04,258.98
BUS_0702,2025-04-29,536,143525.6,267.77
BUS_0702,2025-05-06,530,117506.26,221.71
BUS_0702,2025-05-13,668,193346.33,289.44
BUS_0702,2025-05-20,430,122374.9,284.59
BUS_0702,2025-05-27,392,103004.86,262.77
BUS_0702,2025-06-03,464,138151.71,297.74
BUS_0702,2025-06-10,436,104299.29,239.22
BUS_0702,2025-06-17,447,110929.5,248.16
BUS_0702,2025-06-24,385,110907.09,288.07
BUS_0702,2025-07-01,476,119929.98,251.95
BUS_0702,2025-07-08,484,92019.39,190.12
BUS_0702,2025-07-15,445,119329.42,268.16
BUS_0703,2024-07-23,50,132099.65,2641.99
BUS_0703,2024-07-30,53,132787.98,2505.43
BUS_0703,2024-08-06,56,130665.97,2333.32
BUS_0703,2024-08-13,48,91522.2,1906.71
BUS_0703,2024-08-20,49,122216.26,2494.21
BUS_0703,2024-08-27,49,92727.05,1892.39
BUS_0703,2024-09-03,47,115267.19,2452.49
BUS_0703,2024-09-10,48,133030.11,2771.46
BUS_0703,2024-09-17,50,101359.05,2027.18
BUS_0703,2024-09-24,49,95221.36,1943.29
BUS_0703,2024-10-01,53,132030.7,2491.15
BUS_0703,2024-10-08,49,95173.53,1942.32
BUS_0703,2024-10-15,43,91620.81,2130.72
BUS_0703,2024-10-22,50,122923.38,2458.47
BUS_0703,2024-10-29,54,105229.68,1948.7
BUS_0703,2024-11-05,54,124103.46,2298.21
BUS_0703,2024-11-12,49,110818.77,2261.61
BUS_0703,2024-11-19,45,100071.45,2223.81
BUS_0703,2024-11-26,50,88418.64,1768.37
BUS_0703,2024-12-03,58,128265.33,2211.47
BUS_0703,2024-12-10,61,147341.61,2415.44
BUS_0703,2024-12-17,62,127672.09,2059.23
BUS_0703,2024-12-24,65,128032.18,1969.73
BUS_0703,2024-12-31,56,116861.42,2086.81
BUS_0703,2025-01-07,47,118447.61,2520.16
BUS_0703,2025-01-14,47,103164.54,2194.99
BUS_0703,2025-01-21,59,128369.32,2175.75
BUS_0703,2025-01-28,69,170658.45,2473.31
BUS_0703,2025-02-04,58,150466.7,2594.25
BUS_0703,2025-02-11,55,113344.23,2060.8
BUS_0703,2025-02-18,49,109553.33,2235.78
BUS_0703,2025-02-25,50,94800.15,1896.0
BUS_0703,2025-03-04,59,130665.51,2214.67
BUS_0703,2025-03-11,62,134854.61,2175.07
BUS_0703,2025-03-18,52,113348.66,2179.78
BUS_0703,2025-03-25,60,126038.96,2100.65
BUS_0703,2025-04-01,68,129314.35,1901.68
BUS_0703,2025-04-08,58,128337.72,2212.72
BUS_0703,2025-04-15,61,140741.85,2307.24
BUS_0703,2025-04-22,66,145163.09,2199.44
BUS_0703,2025-04-29,58,144135.04,2485.09
BUS_0703,2025-05-06,48,117119.13,2439.98
BUS_0703,2025-05-13,51,102824.77,2016.17
BUS_0703,2025-05-20,64,139274.09,2176.16
BUS_0703,2025-05-27,69,150357.01,2179.09
BUS_0703,2025-06-03,62,112511.14,1814.7
BUS_0703,2025-06-10,66,146140.33,2214.25
BUS_0703,2025-06-17,67,133978.94,1999.69
BUS_0703,2025-06-24,60,158434.5,2640.57
BUS_0703,2025-07-01,60,121560.89,2026.01
BUS_0703,2025-07-08,73,163615.96,2241.31
BUS_0703,2025-07-15,58,96711.19,1667.43
BUS_0704,2024-07-23,88,19984.39,227.1
BUS_0704,2024-07-30,114,22789.47,199.91
BUS_0704,2024-08-06,101,33183.35,328.55
BUS_0704,2024-08-13,72,12103.55,168.1
BUS_0704,2024-08-20,113,21317.06,188.65
BUS_0704,2024-08-27,111,25584.64,230.49
BUS_0704,2024-09-03,88,18884.71,214.6
BUS_0704,2024-09-10,110,19471.01,177.01
BUS_0704,2024-09-17,143,38222.05,267.29
BUS_0704,2024-09-24,91,12739.64,140.0
BUS_0704,2024-10-01,95,20100.83,211.59
BUS_0704,2024-10-08,94,19251.72,204.81
BUS_0704,2024-10-15,86,19133.02,222.48
BUS_0704,2024-10-22,103,17849.49,173.3
BUS_0704,2024-10-29,113,21801.67,192.94
BUS_0704,2024-11-05,107,25489.76,238.22
BUS_0704,2024-11-12,92,20434.44,222.11
BUS_0704,2024-11-19,133,23841.04,179.26
BUS_0704,2024-11-26,145,30016.79,207.01
BUS_0704,2024-12-03,66,10529.52,159.54
BUS_0704,2024-12-10,101,14775.74,146.29
BUS_0704,2024-12-17,88,17373.01,197.42
BUS_0704,2024-12-24,79,10545.65,133.49
BUS_0704,2024-12-31,74,11841.55,160.02
BUS_0704,2025-01-07,50,5138.29,102.77
BUS_0704,2025-01-14,62,11169.11,180.15
BUS_0704,2025-01-21,70,9620.45,137.43
BUS_0704,2025-01-28,90,10904.21,121.16
BUS_0704,2025-02-04,66,18627.58,282.24
BUS_0704,2025-02-11,72,16428.51,228.17
BUS_0704,2025-02-18,52,5422.71,104.28
BUS_0704,2025-02-25,50,8328.22,166.56
BUS_0704,2025-03-04,64,11645.36,181.96
BUS_0704,2025-03-11,82,10119.18,123.4
BUS_0704,2025-03-18,75,21503.44,286.71
BUS_0704,2025-03-25,57,10114.75,177.45
BUS_0704,2025-04-01,64,13430.95,209.86
BUS_0704,2025-04-08,47,9765.58,207.78
BUS_0704,2025-04-15,76,14159.18,186.31
BUS_0704,2025-04-22,69,13566.64,196.62
BUS_0704,2025-04-29,119,24778.61,208.22
BUS_0704,2025-05-06,151,15693.68,103.93
BUS_0704,2025-05-13,82,12234.32,149.2
BUS_0704,2025-05-20,78,7175.52,91.99
BUS_0704,2025-05-27,43,6003.58,139.62
BUS_0704,2025-06-03,87,19053.49,219.01
BUS_0704,2025-06-10,93,20570.17,221.18
BUS_0704,2025-06-17,91,10312.44,113.32
BUS_0704,2025-06-24,51,4837.34,94.85
BUS_0704,2025-07-01,60,10736.08,178.93
BUS_0704,2025-07-08,53,13544.69,255.56
BUS_0704,2025-07-15,29,4108.49,141.67
BUS_0705,2024-07-23,131,61271.08,467.72
BUS_0705,2024-07-30,117,67103.43,573.53
BUS_0705,2024-08-06,166,95775.43,576.96
BUS_0705,2024-08-13,113,41398.65,366.36
BUS_0705,2024-08-20,111,56147.73,505.84
BUS_0705,2024-08-27,120,63281.97,527.35
BUS_0705,2024-09-03,100,51659.5,516.59
BUS_0705,2024-09-10,133,64197.84,482.69
BUS_0705,2024-09-17,152,77277.77,508.41
BUS_0705,2024-09-24,76,33078.29,435.24
BUS_0705,2024-10-01,143,55886.07,390.81
BUS_0705,2024-10-08,113,52435.0,464.03
BUS_0705,2024-10-15,98,34631.11,353.38
BUS_0705,2024-10-22,133,60032.87,451.37
BUS_0705,2024-10-29,132,85604.73,648.52
BUS_0705,2024-11-05,185,100107.83,541.12
BUS_0705,2024-11-12,154,,
BUS_0705,2024-11-19,159,40887.58,257.15
BUS_0705,2024-11-26,189,80960.59,428.36
BUS_0705,2024-12-03,118,48520.22,411.19
BUS_0705,2024-12-10,111,23554.57,212.2
BUS_0705,2024-12-17,120,39041.92,325.35
BUS_0705,2024-12-24,100,40810.59,408.11
BUS_0705,2024-12-31,111,45620.19,410.99
BUS_0705,2025-01-07,101,47408.6,469.39
BUS_0705,2025-01-14,123,50085.45,407.2
BUS_0705,2025-01-21,109,46791.96,429.28
BUS_0705,2025-01-28,124,27722.52,223.57
BUS_0705,2025-02-04,98,57975.02,591.58
BUS_0705,2025-02-11,142,66440.26,467.89
BUS_0705,2025-02-18,97,38985.58,401.91
BUS_0705,2025-02-25,117,66009.22,564.18
BUS_0705,2025-03-04,121,48815.86,403.44
BUS_0705,2025-03-11,104,37844.32,363.89
BUS_0705,2025-03-18,128,50394.15,393.7
BUS_0705,2025-03-25,136,54195.17,398.49
BUS_0705,2025-04-01,129,66878.27,518.44
BUS_0705,2025-04-08,102,37056.11,363.3
BUS_0705,2025-04-15,89,28314.34,318.14
BUS_0705,2025-04-22,84,24861.44,295.97
BUS_0705,2025-04-29,179,68008.07,379.93
BUS_0705,2025-05-06,171,87363.38,510.9
BUS_0705,2025-05-13,165,74762.12,453.1
BUS_0705,2025-05-20,109,50653.68,464.71
BUS_0705,2025-05-27,127,69851.15,550.01
BUS_0705,2025-06-03,140,61797.21,441.41
BUS_0705,2025-06-10,99,50945.93,514.61
BUS_0705,2025-06-17,98,43041.06,439.19
BUS_0705,2025-06-24,98,38224.0,390.04
BUS_0705,2025-07-01,102,45122.8,442.38
BUS_0705,2025-07-08,116,45700.97,393.97
BUS_0705,2025-07-15,131,56113.05,428.34
BUS_0706,2024-07-23,59,,
BUS_0706,2024-07-30,54,127321.09,2357.8
BUS_0706,2024-08-06,60,149147.89,2485.8
BUS_0706,2024-08-13,50,122751.63,2455.03
BUS_0706,2024-08-20,52,123710.79,2379.05
BUS_0706,2024-08-27,64,137632.81,2150.51
BUS_0706,2024-09-03,55,147848.64,2688.16
BUS_0706,2024-09-10,54,115058.56,2130.71
BUS_0706,2024-09-17,67,144601.04,2158.22
BUS_0706,2024-09-24,56,129377.75,2310.32
BUS_0706,2024-10-01,59,131623.09,2230.9
BUS_0706,2024-10-08,61,126382.78,2071.85
BUS_0706,2024-10-15,60,136700.66,2278.34
BUS_0706,2024-10-22,56,122377.73,2185.32
BUS_0706,2024-10-29,55,123018.45,2236.7
BUS_0706,2024-11-05,46,82877.92,1801.69
BUS_0706,2024-11-12,52,117471.65,2259.07
BUS_0706,2024-11-19,48,91543.28,1907.15
BUS_0706,2024-11-26,53,117529.16,2217.53
BUS_0706,2024-12-03,63,135766.24,2155.02
BUS_0706,2024-12-10,62,166968.39,2693.04
BUS_0706,2024-12-17,61,142559.58,2337.04
BUS_0706,2024-12-24,58,133240.52,2297.25
BUS_0706,2024-12-31,53,116125.39,2191.05
BUS_0706,2025-01-07,58,137266.92,2366.67
BUS_0706,2025-01-14,68,156882.81,2307.1
BUS_0706,2025-01-21,61,133333.15,2185.79
BUS_0706,2025-01-28,64,144271.31,2254.24
BUS_0706,2025-02-04,64,118355.18,1849.3
BUS_0706,2025-02-11,67,147066.87,2195.03
BUS_0706,2025-02-18,71,153749.35,2165.48
BUS_0706,2025-02-25,67,150503.44,2246.32
BUS_0706,2025-03-04,71,183719.22,2587.59
BUS_0706,2025-03-11,62,130146.97,2099.14
BUS_0706,2025-03-18,63,119353.49,1894.5
BUS_0706,2025-03-25,76,187537.38,2467.6
BUS_0706,2025-04-01,60,146773.7,2446.23
BUS_0706,2025-04-08,71,176580.56,2487.05
BUS_0706,2025-04-15,72,181707.61,2523.72
BUS_0706,2025-04-22,75,188561.03,2514.15
BUS_0706,2025-04-29,63,171055.51,2715.17
BUS_0706,2025-05-06,58,126268.05,2177.04
BUS_0706,2025-05-13,61,139918.68,2293.75
BUS_0706,2025-05-20,81,,
BUS_0706,2025-05-27,80,198546.68,2481.83
BUS_0706,2025-06-03,72,177030.99,2458.76
BUS_0706,2025-06-10,74,186548.24,2520.92
BUS_0706,2025-06-17,84,197634.24,2352.79
BUS_0706,2025-06-24,65,174155.92,2679.32
BUS_0706,2025-07-01,71,174155.72,2452.9
BUS_0706,2025-07-08,78,191434.79,2454.29
BUS_0706,2025-07-15,63,177979.1,2825.07
BUS_0707,2024-07-23,62,56518.44,911.59
BUS_0707,2024-07-30,75,70233.69,936.45
BUS_0707,2024-08-06,69,48343.23,700.63
BUS_0707,2024-08-13,60,57480.96,958.02
BUS_0707,2024-08-20,57,55851.39,979.85
BUS_0707,2024-08-27,72,62166.11,863.42
BUS_0707,2024-09-03,60,52220.39,870.34
BUS_0707,2024-09-10,55,51966.45,944.84
BUS_0707,2024-09-17,77,42990.04,558.31
BUS_0707,2024-09-24,48,34997.63,729.12
BUS_0707,2024-10-01,77,60707.25,788.41
BUS_0707,2024-10-08,80,70333.04,879.16
BUS_0707,2024-10-15,71,55819.88,786.2
BUS_0707,2024-10-22,70,55698.86,795.7
BUS_0707,2024-10-29,77,63879.59,829.61
BUS_0707,2024-11-05,83,71038.83,855.89
BUS_0707,2024-11-12,90,78006.56,866.74
BUS_0707,2024-11-19,96,93831.86,977.42
BUS_0707,2024-11-26,86,76158.74,885.57
BUS_0707,2024-12-03,65,44210.31,680.16
BUS_0707,2024-12-10,54,34788.26,644.23
BUS_0707,2024-12-17,76,71458.15,940.24
BUS_0707,2024-12-24,58,53286.56,918.73
BUS_0707,2024-12-31,58,,
BUS_0707,2025-01-07,64,54677.31,854.33
BUS_0707,2025-01-14,57,53908.19,945.76
BUS_0707,2025-01-21,64,64976.84,1015.26
BUS_0707,2025-01-28,68,54687.67,804.23
BUS_0707,2025-02-04,80,54230.2,677.88
BUS_0707,2025-02-11,74,41215.62,556.97
BUS_0707,2025-02-18,74,75834.93,1024.8
BUS_0707,2025-02-25,72,51245.37,711.74
BUS_0707,2025-03-04,69,44036.31,638.21
BUS_0707,2025-03-11,85,73872.5,869.09
BUS_0707,2025-03-18,71,73127.62,1029.97
BUS_0707,2025-03-25,71,72777.57,1025.04
BUS_0707,2025-04-01,88,78632.95,893.56
BUS_0707,2025-04-08,66,41609.2,630.44
BUS_0707,2025-04-15,82,71555.61,872.63
BUS_0707,2025-04-22,71,50549.83,711.97
BUS_0707,2025-04-29,90,82482.4,916.47
BUS_0707,2025-05-06,109,90154.25,827.1
BUS_0707,2025-05-13,94,68893.31,732.91
BUS_0707,2025-05-20,77,87145.05,1131.75
BUS_0707,2025-05-27,65,56550.59,870.01
BUS_0707,2025-06-03,83,65465.06,788.74
BUS_0707,2025-06-10,79,55655.93,704.51
BUS_0707,2025-06-17,89,70861.31,796.19
BUS_0707,2025-06-24,87,90109.01,1035.74
BUS_0707,2025-07-01,86,71877.13,835.78
BUS_0707,2025-07-08,89,91214.32,1024.88
BUS_0707,2025-07-15,70,40066.96,572.39
BUS_0708,2024-07-23,48,36839.31,767.49
BUS_0708,2024-07-30,35,15976.73,456.48
BUS_0708,2024-08-06,40,41908.09,1047.7
BUS_0708,2024-08-13,35,24779.14,707.98
BUS_0708,2024-08-20,42,,
BUS_0708,2024-08-27,43,26219.91,609.77
BUS_0708,2024-09-03,25,10946.81,437.87
BUS_0708,2024-09-10,33,25834.14,782.85
BUS_0708,2024-09-17,50,36758.49,735.17
BUS_0708,2024-09-24,41,46325.37,1129.89
BUS_0708,2024-10-01,45,24928.74,553.97
BUS_0708,2024-10-08,38,23772.84,625.6
BUS_0708,2024-10-15,42,,
BUS_0708,2024-10-22,48,36062.91,751.31
BUS_0708,2024-10-29,37,17835.53,482.04
BUS_0708,2024-11-05,50,36209.28,724.19
BUS_0708,2024-11-12,43,37034.29,861.26
BUS_0708,2024-11-19,42,31211.46,743.13
BUS_0708,2024-11-26,37,23490.29,634.87
BUS_0708,2024-12-03,39,22551.05,578.23
BUS_0708,2024-12-10,39,24632.73,631.61
BUS_0708,2024-12-17,39,28884.22,740.62
BUS_0708,2024-12-24,19,11099.83,584.2
BUS_0708,2024-12-31,32,20369.02,636.53
BUS_0708,2025-01-07,26,14229.1,547.27
BUS_0708,2025-01-14,28,11357.94,405.64
BUS_0708,2025-01-21,42,,
BUS_0708,2025-01-28,35,25679.92,733.71
BUS_0708,2025-02-04,32,21489.66,671.55
BUS_0708,2025-02-11,39,38242.57,980.58
BUS_0708,2025-02-18,37,26557.74,717.78
BUS_0708,2025-02-25,35,17203.32,491.52
BUS_0708,2025-03-04,41,24070.04,587.07
BUS_0708,2025-03-11,35,29283.27,836.66
BUS_0708,2025-03-18,36,28352.42,787.57
BUS_0708,2025-03-25,37,26846.26,725.57
BUS_0708,2025-04-01,30,17333.72,577.79
BUS_0708,2025-04-08,41,29177.72,711.65
BUS_0708,2025-04-15,31,15295.12,493.39
BUS_0708,2025-04-22,34,22948.12,674.94
BUS_0708,2025-04-29,40,27179.59,679.49
BUS_0708,2025-05-06,47,42968.88,914.23
BUS_0708,2025-05-13,44,35152.06,798.91
BUS_0708,2025-05-20,34,12061.23,354.74
BUS_0708,2025-05-27,29,17193.03,592.86
BUS_0708,2025-06-03,33,19950.98,604.58
BUS_0708,2025-06-10,29,19183.47,661.5
BUS_0708,2025-06-17,25,17008.43,680.34
BUS_0708,2025-06-24,38,22334.46,587.75
BUS_0708,2025-07-01,33,19178.0,581.15
BUS_0708,2025-07-08,33,25678.15,778.13
BUS_0708,2025-07-15,33,16933.27,513.13
BUS_0709,2024-07-23,222,46875.38,211.15
BUS_0709,2024-07-30,209,38226.79,182.9
BUS_0709,2024-08-06,241,65494.84,271.76
BUS_0709,2024-08-13,214,44624.5,208.53
BUS_0709,2024-08-20,214,62586.8,292.46
BUS_0709,2024-08-27,221,53351.56,241.41
BUS_0709,2024-09-03,232,50877.6,219.3
BUS_0709,2024-09-10,212,54220.55,255.76
BUS_0709,2024-09-17,171,41773.84,244.29
BUS_0709,2024-09-24,247,53430.11,216.32
BUS_0709,2024-10-01,182,24825.4,136.4
BUS_0709,2024-10-08,191,38582.2,202.0
BUS_0709,2024-10-15,197,48389.99,245.63
BUS_0709,2024-10-22,166,41103.21,247.61
BUS_0709,2024-10-29,191,47923.41,250.91
BUS_0709,2024-11-05,302,47950.2,158.78
BUS_0709,2024-11-12,322,70346.94,218.47
BUS_0709,2024-11-19,311,86160.2,277.04
BUS_0709,2024-11-26,211,43755.49,207.37
BUS_0709,2024-12-03,234,42359.76,181.02
BUS_0709,2024-12-10,197,38007.92,192.93
BUS_0709,2024-12-17,224,35978.36,160.62
BUS_0709,2024-12-24,156,45376.7,290.88
BUS_0709,2024-12-31,217,46471.14,214.15
BUS_0709,2025-01-07,164,41151.07,250.92
BUS_0709,2025-01-14,216,41853.64,193.77
BUS_0709,2025-01-21,263,49617.5,188.66
BUS_0709,2025-01-28,297,81308.73,273.77
BUS_0709,2025-02-04,197,45175.73,229.32
BUS_0709,2025-02-11,238,45491.79,191.14
BUS_0709,2025-02-18,210,46740.05,222.57
BUS_0709,2025-02-25,155,36911.53,238.14
BUS_0709,2025-03-04,279,60608.16,217.23
BUS_0709,2025-03-11,158,41383.86,261.92
