business_id,week_start_date,follower_count,engagement_rate,posts_count
BUS_0700,2024-09-17,1483,0.0648,3
BUS_0700,2024-09-24,1503,0.0669,5
BUS_0700,2024-10-01,1536,0.0494,3
BUS_0700,2024-10-08,1543,0.0522,3
BUS_0700,2024-10-15,1562,0.0647,6
BUS_0700,2024-10-22,1581,0.0699,4
BUS_0700,2024-10-29,1604,0.0673,3
BUS_0700,2024-11-05,1613,0.0609,2
BUS_0700,2024-11-12,1640,0.0633,3
BUS_0700,2024-11-19,1656,0.0585,4
BUS_0700,2024-11-26,1664,0.0587,7
BUS_0700,2024-12-03,1685,0.0647,2
BUS_0700,2024-12-10,1715,0.072,1
BUS_0700,2024-12-17,1741,0.0508,8
BUS_0700,2024-12-24,1777,0.0646,2
BUS_0700,2024-12-31,1803,,0
BUS_0700,2025-01-07,1826,0.0649,7
BUS_0700,2025-01-14,1843,0.0618,3
BUS_0700,2025-01-21,1867,0.0673,2
BUS_0700,2025-01-28,1886,0.0618,3
BUS_0700,2025-02-04,1916,0.0779,0
BUS_0700,2025-02-11,1944,0.0475,2
BUS_0700,2025-02-18,1974,0.0609,4
BUS_0700,2025-02-25,2009,0.0648,5
BUS_0700,2025-03-04,2036,0.0625,4
BUS_0700,2025-03-11,2049,0.0769,1
BUS_0700,2025-03-18,2087,0.0484,2
BUS_0700,2025-03-25,2109,0.0637,3
BUS_0700,2025-04-01,2130,0.0605,7
BUS_0700,2025-04-08,2161,0.0738,6
BUS_0700,2025-04-15,2190,0.0533,4
BUS_0700,2025-04-22,2221,0.0495,5
BUS_0700,2025-04-29,2245,0.0638,9
BUS_0700,2025-05-06,2295,0.0583,3
BUS_0700,2025-05-13,2334,0.0655,5
BUS_0700,2025-05-20,2350,0.065,1
BUS_0700,2025-05-27,2376,0.0637,5
BUS_0700,2025-06-03,2403,0.0554,1
BUS_0700,2025-06-10,2440,0.0771,1
BUS_0700,2025-06-17,2471,0.0511,3
BUS_0700,2025-06-24,2523,0.0559,5
BUS_0700,2025-07-01,2564,0.0658,5
BUS_0700,2025-07-08,2596,0.0592,4
BUS_0700,2025-07-15,2639,0.0526,5
BUS_0701,2024-07-23,382,0.0169,0
BUS_0701,2024-07-30,379,0.0267,1
BUS_0701,2024-08-06,376,0.0216,0
BUS_0701,2024-08-13,373,0.0265,0
BUS_0701,2024-08-20,372,0.0217,2
BUS_0701,2024-08-27,372,0.0162,0
BUS_0701,2024-09-03,370,0.0258,1
BUS_0701,2024-09-10,369,0.0227,0
BUS_0701,2024-09-17,368,0.0198,1
BUS_0701,2024-09-24,366,0.0149,1
BUS_0701,2024-10-01,364,,1
BUS_0701,2024-10-08,362,0.0202,0
BUS_0701,2024-10-15,362,0.0216,1
BUS_0701,2024-10-22,360,0.0205,1
BUS_0701,2024-10-29,357,0.0179,2
BUS_0701,2024-11-05,357,0.0223,1
BUS_0701,2024-11-12,354,0.0259,0
BUS_0701,2024-11-19,350,0.0199,0
BUS_0701,2024-11-26,346,0.0197,0
BUS_0701,2024-12-03,345,0.0206,1
BUS_0701,2024-12-10,344,0.0257,1
BUS_0701,2024-12-17,341,0.0253,1
BUS_0701,2024-12-24,339,0.0204,0
BUS_0701,2024-12-31,337,0.02,1
BUS_0701,2025-01-07,338,0.0173,0
BUS_0701,2025-01-14,336,0.0236,0
BUS_0701,2025-01-21,332,0.0273,0
BUS_0701,2025-01-28,330,0.0258,0
BUS_0701,2025-02-04,329,0.0241,0
BUS_0701,2025-02-11,328,0.0155,1
BUS_0701,2025-02-18,328,0.0191,1
BUS_0701,2025-02-25,327,0.0228,0
BUS_0701,2025-03-04,326,0.0196,0
BUS_0701,2025-03-11,323,0.0218,1
BUS_0701,2025-03-18,322,0.0226,1
BUS_0701,2025-03-25,319,0.0191,0
BUS_0701,2025-04-01,314,0.0198,1
BUS_0701,2025-04-08,312,0.0213,0
BUS_0701,2025-04-15,313,0.0235,0
BUS_0701,2025-04-22,312,0.0171,0
BUS_0701,2025-04-29,310,0.017,1
BUS_0701,2025-05-06,308,0.0251,0
BUS_0701,2025-05-13,307,0.0169,2
BUS_0701,2025-05-20,306,,0
BUS_0701,2025-05-27,306,0.0269,1
BUS_0701,2025-06-03,308,0.0238,0
BUS_0701,2025-06-10,307,0.0201,0
BUS_0701,2025-06-17,307,0.0204,0
BUS_0701,2025-06-24,305,0.0277,0
BUS_0701,2025-07-01,304,0.0183,0
BUS_0701,2025-07-08,304,0.0154,0
BUS_0701,2025-07-15,302,0.0211,0
BUS_0702,2024-07-23,1286,0.0501,5
BUS_0702,2024-07-30,1302,0.0661,3
BUS_0702,2024-08-06,1326,0.0557,3
BUS_0702,2024-08-13,1347,0.0455,2
BUS_0702,2024-08-20,1363,0.0754,7
BUS_0702,2024-08-27,1375,0.0669,2
BUS_0702,2024-09-03,1395,0.0741,3
BUS_0702,2024-09-10,1407,0.0615,2
BUS_0702,2024-09-17,1420,0.0698,3
BUS_0702,2024-09-24,1447,0.0894,2
BUS_0702,2024-10-01,1474,0.0671,4
BUS_0702,2024-10-08,1487,0.0805,3
BUS_0702,2024-10-15,1507,0.0725,5
BUS_0702,2024-10-22,1513,0.0589,4
BUS_0702,2024-10-29,1530,0.0647,3
BUS_0702,2024-11-05,1554,0.0679,9
BUS_0702,2024-11-12,1575,0.0524,1
BUS_0702,2024-11-19,1571,0.0771,4
BUS_0702,2024-11-26,1580,0.0735,5
BUS_0702,2024-12-03,1603,0.0559,3
BUS_0702,2024-12-10,1623,0.0607,4
BUS_0702,2024-12-17,1660,0.0539,4
BUS_0702,2024-12-24,1689,0.0649,3
BUS_0702,2024-12-31,1704,0.0673,1
BUS_0702,2025-01-07,1724,0.0669,6
BUS_0702,2025-01-14,1740,0.0458,3
BUS_0702,2025-01-21,1768,0.0624,1
BUS_0702,2025-01-28,1798,0.0667,5
BUS_0702,2025-02-04,1836,0.0666,1
BUS_0702,2025-02-11,1864,0.0494,4
BUS_0702,2025-02-18,1900,0.0549,3
BUS_0702,2025-02-25,1924,0.0611,6
BUS_0702,2025-03-04,1955,0.0662,3
BUS_0702,2025-03-11,1982,0.0542,6
BUS_0702,2025-03-18,2013,0.073,4
BUS_0702,2025-03-25,2036,0.0623,1
BUS_0702,2025-04-01,2057,0.0606,4
BUS_0702,2025-04-08,2091,0.0621,2
BUS_0702,2025-04-15,2123,0.0604,5
BUS_0702,2025-04-22,2153,0.0659,1
BUS_0702,2025-04-29,2178,0.0679,5
BUS_0702,2025-05-06,2243,0.0667,5
BUS_0702,2025-05-13,2288,0.0587,1
BUS_0702,2025-05-20,2321,0.0611,5
BUS_0702,2025-05-27,2350,0.0604,4
BUS_0702,2025-06-03,2377,0.0672,2
BUS_0702,2025-06-10,2413,0.0703,4
BUS_0702,2025-06-17,2432,0.0666,3
BUS_0702,2025-06-24,2464,0.0508,1
BUS_0702,2025-07-01,2517,0.0516,2
BUS_0702,2025-07-08,2553,0.0754,1
BUS_0702,2025-07-15,2600,0.0622,2
BUS_0703,2024-07-23,1512,0.0654,3
BUS_0703,2024-07-30,1519,0.0629,4
BUS_0703,2024-08-06,1531,0.0581,2
BUS_0703,2024-08-13,1556,0.0621,2
BUS_0703,2024-08-20,1568,0.0668,6
BUS_0703,2024-08-27,1586,0.0574,1
BUS_0703,2024-09-03,1615,0.0514,1
BUS_0703,2024-09-10,1635,0.0564,6
BUS_0703,2024-09-17,1658,0.0475,3
BUS_0703,2024-09-24,1680,0.0646,7
BUS_0703,2024-10-01,1710,0.0635,4
BUS_0703,2024-10-08,1732,0.0384,2
BUS_0703,2024-10-15,1729,0.0636,5
BUS_0703,2024-10-22,1753,0.0693,1
BUS_0703,2024-10-29,1782,0.0823,0
BUS_0703,2024-11-05,1806,0.062,4
BUS_0703,2024-11-12,1825,0.0614,1
BUS_0703,2024-11-19,1847,0.0563,3
BUS_0703,2024-11-26,1849,0.058,1
BUS_0703,2024-12-03,1878,0.0633,4
BUS_0703,2024-12-10,1904,0.0421,2
BUS_0703,2024-12-17,1947,0.0582,6
BUS_0703,2024-12-24,1972,0.0602,4
BUS_0703,2024-12-31,1994,0.0487,3
BUS_0703,2025-01-07,2012,0.0542,2
BUS_0703,2025-01-14,2054,0.0588,2
BUS_0703,2025-01-21,2079,0.0537,2
BUS_0703,2025-01-28,2109,0.0425,4
BUS_0703,2025-02-04,2128,0.061,2
BUS_0703,2025-02-11,2143,0.0456,2
BUS_0703,2025-02-18,2148,0.0705,7
BUS_0703,2025-02-25,2197,0.061,1
BUS_0703,2025-03-04,2218,0.0515,3
BUS_0703,2025-03-11,2240,0.0582,2
BUS_0703,2025-03-18,2282,0.0591,2
BUS_0703,2025-03-25,2302,0.0564,1
BUS_0703,2025-04-01,2351,0.0552,1
BUS_0703,2025-04-08,2361,0.0472,7
BUS_0703,2025-04-15,2368,0.0574,2
BUS_0703,2025-04-22,2392,0.0588,2
BUS_0703,2025-04-29,2431,0.0703,10
BUS_0703,2025-05-06,2451,0.054,3
BUS_0703,2025-05-13,2504,0.056,3
BUS_0703,2025-05-20,2513,0.0521,4
BUS_0703,2025-05-27,2553,0.0763,4
BUS_0703,2025-06-03,2580,0.064,2
BUS_0703,2025-06-10,2605,0.043,3
BUS_0703,2025-06-17,2635,0.0546,7
BUS_0703,2025-06-24,2659,0.0607,5
BUS_0703,2025-07-01,2676,0.0507,3
BUS_0703,2025-07-08,2723,0.0521,4
BUS_0703,2025-07-15,2756,0.0682,6
BUS_0704,2024-07-23,228,0.0166,1
BUS_0704,2024-07-30,227,0.0167,0
BUS_0704,2024-08-06,226,0.0107,1
BUS_0704,2024-08-13,223,0.0103,0
BUS_0704,2024-08-20,221,0.0159,0
BUS_0704,2024-08-27,219,,1
BUS_0704,2024-09-03,218,0.0143,0
BUS_0704,2024-09-10,217,0.0151,0
BUS_0704,2024-09-17,214,0.0148,0
BUS_0704,2024-09-24,214,0.0132,0
BUS_0704,2024-10-01,212,0.0134,1
BUS_0704,2024-10-08,212,0.0137,1
BUS_0704,2024-10-15,210,0.0089,1
BUS_0704,2024-10-22,208,0.0107,1
BUS_0704,2024-10-29,204,0.0098,1
BUS_0704,2024-11-05,205,0.0105,0
BUS_0704,2024-11-12,201,0.0146,0
BUS_0704,2024-11-19,200,0.0132,0
BUS_0704,2024-11-26,198,0.0146,0
BUS_0704,2024-12-03,196,0.014,0
BUS_0704,2024-12-10,195,0.0154,0
BUS_0704,2024-12-17,194,0.0159,0
BUS_0704,2024-12-24,192,0.0122,0
BUS_0704,2024-12-31,189,0.0172,1
BUS_0704,2025-01-07,186,0.0124,0
BUS_0704,2025-01-14,186,0.0171,0
BUS_0704,2025-01-21,183,0.0163,0
BUS_0704,2025-01-28,181,0.0153,1
BUS_0704,2025-02-04,181,0.0111,0
BUS_0704,2025-02-11,178,0.0117,0
BUS_0704,2025-02-18,176,0.0175,0
BUS_0704,2025-02-25,175,0.0141,0
BUS_0704,2025-03-04,175,0.0115,0
BUS_0704,2025-03-11,172,0.0134,0
BUS_0704,2025-03-18,172,0.0141,0
BUS_0704,2025-03-25,171,0.0157,1
BUS_0704,2025-04-01,169,0.0122,0
BUS_0704,2025-04-08,168,0.0138,0
BUS_0704,2025-04-15,167,0.0138,1
BUS_0704,2025-04-22,165,0.0162,0
BUS_0704,2025-04-29,164,0.0135,1
BUS_0704,2025-05-06,162,0.0133,2
BUS_0704,2025-05-13,161,0.0138,0
BUS_0704,2025-05-20,160,0.0117,0
BUS_0704,2025-05-27,158,0.0137,0
BUS_0704,2025-06-03,157,0.0147,0
BUS_0704,2025-06-10,155,0.0118,0
BUS_0704,2025-06-17,153,0.014,0
BUS_0704,2025-06-24,151,0.0123,0
BUS_0704,2025-07-01,150,0.0117,0
BUS_0704,2025-07-08,149,0.0147,0
BUS_0704,2025-07-15,148,0.0143,0
BUS_0705,2024-07-23,671,0.0374,2
BUS_0705,2024-07-30,671,0.0286,1
BUS_0705,2024-08-06,672,0.0316,2
BUS_0705,2024-08-13,674,0.0357,1
BUS_0705,2024-08-20,675,0.0267,2
BUS_0705,2024-08-27,674,0.0404,4
BUS_0705,2024-09-03,676,0.0313,1
BUS_0705,2024-09-10,679,0.0309,0
BUS_0705,2024-09-17,679,0.0376,1
BUS_0705,2024-09-24,676,0.0308,2
BUS_0705,2024-10-01,674,0.0317,1
BUS_0705,2024-10-08,674,0.0309,4
BUS_0705,2024-10-15,680,0.0393,0
BUS_0705,2024-10-22,683,0.0347,1
BUS_0705,2024-10-29,680,0.0263,1
BUS_0705,2024-11-05,681,0.033,4
BUS_0705,2024-11-12,680,0.0379,3
BUS_0705,2024-11-19,682,0.0471,3
BUS_0705,2024-11-26,684,0.0274,2
BUS_0705,2024-12-03,690,0.0368,0
BUS_0705,2024-12-10,696,0.038,1
BUS_0705,2024-12-17,694,0.0361,1
BUS_0705,2024-12-24,691,0.0441,4
BUS_0705,2024-12-31,691,0.024,2
BUS_0705,2025-01-07,686,0.0423,2
BUS_0705,2025-01-14,689,0.0369,1
BUS_0705,2025-01-21,689,0.0394,1
BUS_0705,2025-01-28,694,0.0322,2
BUS_0705,2025-02-04,690,,2
BUS_0705,2025-02-11,692,0.0349,2
BUS_0705,2025-02-18,687,0.0437,1
BUS_0705,2025-02-25,692,0.0331,2
BUS_0705,2025-03-04,703,0.0339,2
BUS_0705,2025-03-11,709,0.0322,2
BUS_0705,2025-03-18,711,0.0372,1
BUS_0705,2025-03-25,711,0.0406,3
BUS_0705,2025-04-01,710,0.0341,1
BUS_0705,2025-04-08,711,0.0313,1
BUS_0705,2025-04-15,712,0.0398,1
BUS_0705,2025-04-22,713,0.0323,0
BUS_0705,2025-04-29,712,0.0411,1
BUS_0705,2025-05-06,706,0.0325,0
BUS_0705,2025-05-13,709,0.0353,0
BUS_0705,2025-05-20,710,0.0348,0
BUS_0705,2025-05-27,713,0.0323,1
BUS_0705,2025-06-03,715,0.0331,2
BUS_0705,2025-06-10,715,0.038,0
BUS_0705,2025-06-17,713,0.0271,0
BUS_0705,2025-06-24,710,0.0265,1
BUS_0705,2025-07-01,707,0.0344,0
BUS_0705,2025-07-08,702,0.0435,0
BUS_0705,2025-07-15,698,0.0275,0
BUS_0706,2024-07-23,1667,0.0557,2
BUS_0706,2024-07-30,1697,0.0575,4
BUS_0706,2024-08-06,1724,0.0485,5
BUS_0706,2024-08-13,1746,0.0621,5
BUS_0706,2024-08-20,1783,0.0806,5
BUS_0706,2024-08-27,1792,0.0517,6
BUS_0706,2024-09-03,1808,0.0502,1
BUS_0706,2024-09-10,1837,0.0564,2
BUS_0706,2024-09-17,1848,0.0704,4
BUS_0706,2024-09-24,1866,0.0648,4
BUS_0706,2024-10-01,1907,0.0613,2
BUS_0706,2024-10-08,1922,0.0537,6
BUS_0706,2024-10-15,1952,0.039,5
BUS_0706,2024-10-22,1968,0.0743,4
BUS_0706,2024-10-29,1983,0.061,1
BUS_0706,2024-11-05,2021,0.0655,5
BUS_0706,2024-11-12,2035,0.0658,5
BUS_0706,2024-11-19,2080,0.0624,4
BUS_0706,2024-11-26,2111,0.0649,5
BUS_0706,2024-12-03,2149,0.07,1
BUS_0706,2024-12-10,2172,0.0566,1
BUS_0706,2024-12-17,2195,0.0679,4
BUS_0706,2024-12-24,2245,0.0605,2
BUS_0706,2024-12-31,2293,0.0727,2
BUS_0706,2025-01-07,2329,0.0621,1
BUS_0706,2025-01-14,2348,0.0768,5
BUS_0706,2025-01-21,2380,0.0507,5
BUS_0706,2025-01-28,2422,0.0502,4
BUS_0706,2025-02-04,2451,0.063,2
BUS_0706,2025-02-11,2480,0.075,2
BUS_0706,2025-02-18,2491,0.073,1
BUS_0706,2025-02-25,2551,0.052,3
BUS_0706,2025-03-04,2576,0.0638,2
BUS_0706,2025-03-11,2612,0.0572,5
BUS_0706,2025-03-18,2632,0.0743,3
BUS_0706,2025-03-25,2655,0.0649,3
BUS_0706,2025-04-01,2682,0.067,7
BUS_0706,2025-04-08,2715,0.0908,2
BUS_0706,2025-04-15,2766,0.0548,3
BUS_0706,2025-04-22,2790,0.0684,2
BUS_0706,2025-04-29,2851,0.0572,5
BUS_0706,2025-05-06,2888,0.0746,0
BUS_0706,2025-05-13,2934,0.041,3
BUS_0706,2025-05-20,2972,0.0646,4
BUS_0706,2025-05-27,3000,,3
BUS_0706,2025-06-03,3044,0.0537,1
BUS_0706,2025-06-10,3085,0.0722,1
BUS_0706,2025-06-17,3129,0.0648,1
BUS_0706,2025-06-24,3175,0.0715,3
BUS_0706,2025-07-01,3227,0.0608,4
BUS_0706,2025-07-08,3283,0.0609,2
BUS_0706,2025-07-15,3329,0.051,3
BUS_0707,2024-07-23,1300,0.0502,0
BUS_0707,2024-07-30,1324,0.0557,0
BUS_0707,2024-08-06,1338,0.0422,1
BUS_0707,2024-08-13,1350,0.0363,1
BUS_0707,2024-08-20,1363,0.0448,5
BUS_0707,2024-08-27,1373,0.0477,1
BUS_0707,2024-09-03,1392,0.0549,0
BUS_0707,2024-09-10,1402,0.0438,2
BUS_0707,2024-09-17,1399,0.0357,4
BUS_0707,2024-09-24,1405,0.0508,4
BUS_0707,2024-10-01,1413,0.0424,1
BUS_0707,2024-10-08,1442,0.0501,3
BUS_0707,2024-10-15,1463,0.0351,4
BUS_0707,2024-10-22,1480,0.0529,3
BUS_0707,2024-10-29,1489,0.0523,3
BUS_0707,2024-11-05,1495,0.0398,1
BUS_0707,2024-11-12,1511,0.0464,4
BUS_0707,2024-11-19,1522,0.0517,3
BUS_0707,2024-11-26,1541,0.0492,4
BUS_0707,2024-12-03,1551,0.0519,2
BUS_0707,2024-12-10,1558,0.0568,4
BUS_0707,2024-12-17,1569,0.0521,1
BUS_0707,2024-12-24,1597,0.0522,4
BUS_0707,2024-12-31,1613,0.0481,1
BUS_0707,2025-01-07,1621,0.0422,4
BUS_0707,2025-01-14,1652,0.0592,3
BUS_0707,2025-01-21,1661,0.0589,5
BUS_0707,2025-01-28,1682,0.053,3
BUS_0707,2025-02-04,1686,0.0485,1
BUS_0707,2025-02-11,1692,0.0468,1
BUS_0707,2025-02-18,1700,0.04,6
BUS_0707,2025-02-25,1721,0.0597,5
BUS_0707,2025-03-04,1736,0.0553,2
BUS_0707,2025-03-11,1738,0.0451,3
BUS_0707,2025-03-18,1758,0.0581,3
BUS_0707,2025-03-25,1778,0.0459,5
BUS_0707,2025-04-01,1802,0.0493,3
BUS_0707,2025-04-08,1815,0.0544,3
BUS_0707,2025-04-15,1833,0.0585,0
BUS_0707,2025-04-22,1847,0.0371,2
BUS_0707,2025-04-29,1863,0.0377,3
BUS_0707,2025-05-06,1872,0.0435,1
BUS_0707,2025-05-13,1881,0.0454,1
BUS_0707,2025-05-20,1894,0.0451,3
BUS_0707,2025-05-27,1905,0.0568,5
BUS_0707,2025-06-03,1925,0.0409,3
BUS_0707,2025-06-10,1948,0.0337,4
BUS_0707,2025-06-17,1967,0.0551,2
BUS_0707,2025-06-24,1984,0.048,5
BUS_0707,2025-07-01,2009,0.0404,1
BUS_0707,2025-07-08,2018,0.0421,3
BUS_0707,2025-07-15,2037,0.0449,4
BUS_0708,2024-07-23,848,0.0289,0
BUS_0708,2024-07-30,841,0.0253,2
BUS_0708,2024-08-06,838,0.027,0
BUS_0708,2024-08-13,839,0.0311,0
BUS_0708,2024-08-20,833,0.0329,2
BUS_0708,2024-08-27,837,0.0283,2
BUS_0708,2024-09-03,841,0.0228,2
BUS_0708,2024-09-10,846,0.0196,2
BUS_0708,2024-09-17,842,,0
BUS_0708,2024-09-24,845,0.0312,1
BUS_0708,2024-10-01,847,0.0283,0
BUS_0708,2024-10-08,844,0.0339,1
BUS_0708,2024-10-15,844,0.0305,3
BUS_0708,2024-10-22,852,0.0229,1
BUS_0708,2024-10-29,853,0.0263,1
BUS_0708,2024-11-05,843,0.0327,1
BUS_0708,2024-11-12,846,0.0289,0
BUS_0708,2024-11-19,845,0.0222,1
BUS_0708,2024-11-26,846,0.0305,0
BUS_0708,2024-12-03,846,0.033,3
BUS_0708,2024-12-10,843,0.0242,0
BUS_0708,2024-12-17,842,0.0276,0
BUS_0708,2024-12-24,842,0.0358,1
BUS_0708,2024-12-31,839,0.0367,4
BUS_0708,2025-01-07,840,0.0356,1
BUS_0708,2025-01-14,848,0.0251,1
BUS_0708,2025-01-21,838,0.0274,3
BUS_0708,2025-01-28,834,0.0328,3
BUS_0708,2025-02-04,834,0.0323,2
BUS_0708,2025-02-11,831,0.0333,2
BUS_0708,2025-02-18,826,0.0297,2
BUS_0708,2025-02-25,826,0.0329,0
BUS_0708,2025-03-04,821,0.0279,1
BUS_0708,2025-03-11,819,0.0299,0
BUS_0708,2025-03-18,820,0.0232,0
BUS_0708,2025-03-25,827,0.028,1
BUS_0708,2025-04-01,823,0.0283,0
BUS_0708,2025-04-08,822,0.0276,1
BUS_0708,2025-04-15,823,0.024,0
BUS_0708,2025-04-22,820,0.0317,2
BUS_0708,2025-04-29,814,0.0264,0
BUS_0708,2025-05-06,812,0.027,0
BUS_0708,2025-05-13,816,0.0219,0
BUS_0708,2025-05-20,824,0.0235,2
BUS_0708,2025-05-27,825,0.0294,0
BUS_0708,2025-06-03,824,0.0324,2
BUS_0708,2025-06-10,822,0.021,2
BUS_0708,2025-06-17,818,0.0255,0
BUS_0708,2025-06-24,822,0.0208,0
BUS_0708,2025-07-01,815,0.0271,1
BUS_0708,2025-07-08,808,0.0261,0
BUS_0708,2025-07-15,812,0.0314,0
BUS_0709,2024-07-23,830,0.0494,1
BUS_0709,2024-07-30,834,0.0469,2
BUS_0709,2024-08-06,836,0.0364,0
BUS_0709,2024-08-13,846,0.0385,2
BUS_0709,2024-08-20,851,0.0368,2
BUS_0709,2024-08-27,860,0.0362,2
BUS_0709,2024-09-03,867,0.0421,2
BUS_0709,2024-09-10,876,0.039,4
BUS_0709,2024-09-17,880,0.0483,3
BUS_0709,2024-09-24,882,0.041,2
BUS_0709,2024-10-01,882,0.0429,0
BUS_0709,2024-10-08,893,0.0351,3
BUS_0709,2024-10-15,891,0.0387,1
BUS_0709,2024-10-22,893,0.0438,2
BUS_0709,2024-10-29,893,0.0432,3
BUS_0709,2024-11-05,900,0.037,1
BUS_0709,2024-11-12,896,0.0446,5
BUS_0709,2024-11-19,904,0.0391,1
BUS_0709,2024-11-26,909,0.0472,1
BUS_0709,2024-12-03,905,0.0352,3
BUS_0709,2024-12-10,911,0.0385,1
BUS_0709,2024-12-17,921,0.0388,1
BUS_0709,2024-12-24,926,0.055,6
BUS_0709,2024-12-31,933,0.0321,1
BUS_0709,2025-01-07,941,0.0413,3
BUS_0709,2025-01-14,945,0.041,4
BUS_0709,2025-01-21,946,0.0391,3
BUS_0709,2025-01-28,954,0.0369,1
BUS_0709,2025-02-04,951,0.0327,0
BUS_0709,2025-02-11,951,0.0354,0
BUS_0709,2025-02-18,952,0.0413,0
BUS_0709,2025-02-25,951,0.0483,2
BUS_0709,2025-03-04,948,0.0445,1
BUS_0709,2025-03-11,958,0.0403,2
BUS_0709,2025-03-18,961,0.0372,1
BUS_0709,2025-03-25,962,0.0431,1
BUS_0709,2025-04-01,968,0.0404,2
BUS_0709,2025-04-08,967,0.0395,0
BUS_0709,2025-04-15,968,0.0409,1
BUS_0709,2025-04-22,969,0.0413,5
BUS_0709,2025-04-29,977,0.054,3
BUS_0709,2025-05-06,982,0.0391,4
BUS_0709,2025-05-13,983,0.0468,2
BUS_0709,2025-05-20,991,0.0365,4
BUS_0709,2025-05-27,997,0.0449,2
BUS_0709,2025-06-03,1006,0.0415,1
BUS_0709,2025-06-10,1007,0.0442,4
BUS_0709,2025-06-17,1022,0.0412,2
BUS_0709,2025-06-24,1036,0.0258,1
BUS_0709,2025-07-01,1039,0.036,3
BUS_0709,2025-07-08,1040,0.0469,1
BUS_0709,2025-07-15,1048,0.0401,2
BUS_0710,2024-07-23,1759,0.0687,3
BUS_0710,2024-07-30,1787,0.0836,7
BUS_0710,2024-08-06,1805,0.0619,1
BUS_0710,2024-08-13,1841,0.0568,5
BUS_0710,2024-08-20,1871,0.0632,2
BUS_0710,2024-08-27,1921,0.0569,5
BUS_0710,2024-09-03,1956,0.069,3
BUS_0710,2024-09-10,1985,0.0807,1
BUS_0710,2024-09-17,2022,0.0699,3
BUS_0710,2024-09-24,2046,0.0526,2
BUS_0710,2024-10-01,2089,0.0527,5
BUS_0710,2024-10-08,2122,0.0674,4
BUS_0710,2024-10-15,2159,0.0614,3
BUS_0710,2024-10-22,2190,0.0574,4
BUS_0710,2024-10-29,2230,0.0564,2
BUS_0710,2024-11-05,2270,0.0547,2
BUS_0710,2024-11-12,2297,0.0502,6
BUS_0710,2024-11-19,2323,0.0677,1
BUS_0710,2024-11-26,2380,0.0916,1
BUS_0710,2024-12-03,2418,0.074,4
BUS_0710,2024-12-10,2439,0.0413,4
BUS_0710,2024-12-17,2485,0.0653,1
BUS_0710,2024-12-24,2524,0.0776,3
BUS_0710,2024-12-31,2559,0.0624,2
BUS_0710,2025-01-07,2608,0.0595,3
BUS_0710,2025-01-14,2640,0.057,5
BUS_0710,2025-01-21,2675,0.0666,5
BUS_0710,2025-01-28,2730,0.0719,4
BUS_0710,2025-02-04,2769,0.0631,1
BUS_0710,2025-02-11,2816,0.0758,3
BUS_0710,2025-02-18,2852,0.0563,3
BUS_0710,2025-02-25,2878,0.0772,5
BUS_0710,2025-03-04,2926,0.0692,3
BUS_0710,2025-03-11,2994,0.0753,3
BUS_0710,2025-03-18,3067,0.0642,4
BUS_0710,2025-03-25,3114,0.0874,3
BUS_0710,2025-04-01,3161,0.073,4
BUS_0710,2025-04-08,3226,0.0519,3
BUS_0710,2025-04-15,3261,0.0659,4
BUS_0710,2025-04-22,3337,0.0765,4
BUS_0710,2025-04-29,3380,0.064,4
BUS_0710,2025-05-06,3445,0.075,3
BUS_0710,2025-05-13,3478,0.0623,3
BUS_0710,2025-05-20,3566,0.0637,8
BUS_0710,2025-05-27,3644,0.0767,5
BUS_0710,2025-06-03,3715,0.0701,5
BUS_0710,2025-06-10,3759,0.0667,4
BUS_0710,2025-06-17,3803,0.0723,3
BUS_0710,2025-06-24,3880,0.0621,4
BUS_0710,2025-07-01,3928,0.0671,4
BUS_0710,2025-07-08,3992,0.0786,3
BUS_0710,2025-07-15,4097,0.0796,3
BUS_0711,2024-07-23,1335,0.0513,2
BUS_0711,2024-07-30,1347,0.0695,3
BUS_0711,2024-08-06,1358,0.0501,4
BUS_0711,2024-08-13,1356,0.046,3
BUS_0711,2024-08-20,1382,0.0416,4
BUS_0711,2024-08-27,1392,0.0375,2
BUS_0711,2024-09-03,1407,0.0531,4
BUS_0711,2024-09-10,1416,0.0533,1
BUS_0711,2024-09-17,1429,,3
BUS_0711,2024-09-24,1448,0.0586,4
BUS_0711,2024-10-01,1464,0.0489,2
BUS_0711,2024-10-08,1477,0.0508,1
BUS_0711,2024-10-15,1476,0.0476,1
BUS_0711,2024-10-22,1485,0.0489,2
BUS_0711,2024-10-29,1486,0.0499,3
BUS_0711,2024-11-05,1500,0.0617,4
BUS_0711,2024-11-12,1504,0.0474,2
BUS_0711,2024-11-19,1506,0.0464,2
BUS_0711,2024-11-26,1520,0.05,3
BUS_0711,2024-12-03,1532,0.0522,2
BUS_0711,2024-12-10,1550,0.0598,1
BUS_0711,2024-12-17,1551,0.0519,3
BUS_0711,2024-12-24,1547,0.0485,3
BUS_0711,2024-12-31,1549,0.0639,1
BUS_0711,2025-01-07,1560,0.0388,3
BUS_0711,2025-01-14,1567,0.0566,0
BUS_0711,2025-01-21,1566,0.0462,5
BUS_0711,2025-01-28,1574,0.0428,1
BUS_0711,2025-02-04,1580,0.0625,1
BUS_0711,2025-02-11,1582,0.0519,4
BUS_0711,2025-02-18,1600,0.0479,4
BUS_0711,2025-02-25,1618,0.0357,3
